0,2479
1,2463
2,2474
3,2474
4,2494
5,2500
6,2502
7,2510
8,2507
9,2512
10,2530
11,2524
12,2524
13,2520
14,2517
15,2525
16,2524
17,2519
18,2515
19,2505
20,2509
21,2508
22,2499
23,2498
24,2483
25,2484
26,2486
27,2468
28,2463
29,2446
30,2443
31,2445
32,2432
33,2421
34,2403
35,2392
36,2399
37,2373
38,2364
39,2352
40,2331
41,2332
42,2317
43,2303
44,2289
45,2266
46,2262
47,2253
48,2232
49,2221
50,2197
51,2185
52,2180
53,2155
54,2142
55,2116
56,2108
57,2098
58,2074
59,2060
60,2036
61,2020
62,2018
63,1991
64,1976
65,1952
66,1936
67,1931
68,1900
69,1887
70,1863
71,1846
72,1841
73,1811
74,1797
75,1769
76,1753
77,1726
78,1718
79,1704
80,1678
81,1657
82,1655
83,1627
84,1608
85,1587
86,1559
87,1547
88,1535
89,1510
90,1489
91,1462
92,1455
93,1434
94,1413
95,1391
96,1367
97,1360
98,1344
99,1320
100,1299
101,1272
102,1265
103,1250
104,1223
105,1210
106,1177
107,1167
108,1159
109,1130
110,1116
111,1089
112,1078
113,1068
114,1040
115,1028
116,1000
117,990
118,983
119,956
120,942
121,915
122,902
123,898
124,869
125,857
126,834
127,821
128,816
129,793
130,777
131,758
132,736
133,736
134,720
135,702
136,685
137,663
138,656
139,648
140,627
141,615
142,594
143,591
144,579
145,560
146,550
147,528
148,524
149,518
150,498
151,488
152,470
153,464
154,442
155,443
156,432
157,419
158,405
159,400
160,388
161,381
162,370
163,355
164,361
165,345
166,335
167,325
168,311
169,321
170,304
171,299
172,287
173,277
174,285
175,273
176,265
177,257
178,244
179,254
180,248
181,236
182,233
183,222
184,235
185,225
186,218
187,213
188,204
189,213
190,208
191,204
192,202
193,191
194,198
195,202
196,195
197,196
198,188
199,195
200,200
201,195
202,198
203,188
204,197
205,203
206,200
207,203
208,194
209,208
210,216
211,210
212,217
213,213
214,219
215,238
216,228
217,236
218,234
219,241
220,268
221,256
222,263
223,265
224,264
225,290
226,292
227,294
228,301
229,301
230,316
231,328
232,332
233,339
234,340
235,357
236,375
237,377
238,388
239,391
240,406
241,427
242,425
243,440
244,442
245,460
246,482
247,481
248,497
249,502
250,517
251,542
252,544
253,561
254,564
255,581
256,599
257,623
258,628
259,639
260,648
261,672
262,687
263,701
264,713
265,725
266,749
267,769
268,778
269,797
270,804
271,827
272,851
273,860
274,879
275,889
276,918
277,938
278,950
279,968
280,977
281,1009
282,1027
283,1040
284,1060
285,1070
286,1094
287,1122
288,1133
289,1158
290,1169
291,1194
292,1220
293,1231
